language,id,author_id,created_at,date,text,place_info__full_name,continent,latitude,longitude,place_info__place_type,attachments__media_keys__-,attachments__media_keys__001,attachments__media_keys__002,attachments__media_keys__003,attachments__media_keys__004,media_url
English,1376065637253005313,3344608481,2021-03-28T06:56:28.000Z,"March 28, 2021",@Jane_FKyalo @ahmednasirlaw So Iran and Afghanistan do not value wildlife?,"Nairobi, Kenya",Africa,-1.27486335,36.86362025,city,,,,,,
English,1376064289002381315,1182983031302344710,2021-03-28T06:51:07.000Z,"March 28, 2021",@WildHorizons_ I am pretty sure you’ll get more amazing wildlife at yours than I will 😂 I’ve had a very active frog last night but it didn’t record it and it doesn’t have an option to press record. Might have to ask to include that to their next update.I put it to the highest sensitivity. https://t.co/4gOuabZe8V,"Hillingdon, London",Europe,51.5370612,-0.4423608,city,,3_1376064282224394241,3_1376064282228625408,,,https://pbs.twimg.com/media/ExjDLIoWgAE2u0K.jpg
English,1376063306767695875,335224712,2021-03-28T06:47:13.000Z,"March 28, 2021",First crack at the jetboard @radinnofficial definitely loved it snd lived out one of my child hood dreams 🤟 can’t wait to add these to mix could see some tow foil sessions or maybe some wildlife tours soon 💦🏄‍♀️✅👍 https://t.co/c3GOh6hH8i,"Port Douglas - Craiglie, Queensland",Australia,-16.5201,145.472906,city,,,,,,
English,1376061952145772544,976275523583164416,2021-03-28T06:41:50.000Z,"March 28, 2021",A Ride through Bandipur and Mudumalai Tiger Reserve in Tamilnadu and Karnataka\n#Elephant #Deer #Peacock #WildLife #Mudumalai #Bandipur\n\n🎥https://t.co/GgR9cfm9wq https://t.co/QMM1U1XYht,"Karnataka, India",Asia,15.029557,76.319629,admin,,3_1376061947779543042,,,,https://pbs.twimg.com/media/ExjBDQJU8AI9xZ-.jpg
English,1376057416345923586,253615321,2021-03-28T06:23:48.000Z,"March 28, 2021","A giant “sandcastle” has been constructed to encourage sand martins to nest at a nature reserve for the first time in 25 years, Surrey Wildlife Trust has said https://t.co/afdOUiGoWO #sandmarins #EUGreenDeal #ClimateActionNow #ClimateAction #ClimateChangeIsReal #ClimateEmergency","Oudergem, België",Europe,50.80845155,4.4383332,city,,,,,,
English,1376053397460254721,267991557,2021-03-28T06:07:50.000Z,"March 28, 2021",I’m well set up for the day. Watched live cams of hippos bathing in the water and elephants by a lake having a drink  🦛 🐘 #wildlife #nature #webcams,"Northern Ireland, United Kingdom",Europe,54.66720199,-6.81351,admin,,,,,,
English,1376047336825049094,74736833,2021-03-28T05:43:45.000Z,"March 28, 2021",Please keep water for birds in your balcony\n#birding #birds #bird #birdwatching #wild #wildlife #wildlifephotography  #photography #PhotographyIsArt #PhotographyIsLife #photographylovers #indianbirds #birdsofindia #nature #naturelovers #NaturePhotography #IncredibleIndia https://t.co/L9L1RGD97l,"Orissa, India",Asia,20.188653,84.440852,admin,,3_1376047319674540032,,,,https://pbs.twimg.com/media/ExizvyNUUAA9rwE.jpg
English,1376044153277014025,1242937952,2021-03-28T05:31:06.000Z,"March 28, 2021",#yyj #victoriabc #birds #wildlife #beaconhillpark https://t.co/P4MpJvYdqU,"East Saanich 2, British Columbia",Europe,48.5876975,-123.3867725,city,,3_1376044151653822464,,,,https://pbs.twimg.com/media/Exiw3YaUcAA3RKj.jpg
English,1376042558766284800,1199887340887400448,2021-03-28T05:24:46.000Z,"March 28, 2021",Earlier I posted a side on picture of this tiger. Here is a head on for You all.\n\n#tigerconservation #tiger #wildlife #animals #love #nature #Tigers #photography #wildlifephotography  #bigcats #india #wildlifephotography \n@NatureIn_Focus @NikonIndia @natgeowild @NatGeo @BBCEarth https://t.co/ySbP1tQjLA,"Noida, India",Asia,28.545556,77.498726,city,,3_1376042555544985600,,,,https://pbs.twimg.com/media/ExivaecUYAAkyvK.jpg
English,1376040732126031872,832606155973201921,2021-03-28T05:17:30.000Z,"March 28, 2021","Glad it's ending but I loved:\nPpl walking in nbrhood\nNo cars on road, great biking\nThe wildlife thrived&amp;came out\nSkies got bluer\nNo commute https://t.co/PvVlx6mbMv","Hillsborough, NJ",North America,40.5015775,-74.63283645,city,,,,,,
English,1376040137453359109,862838468136779776,2021-03-28T05:15:09.000Z,"March 28, 2021",The Art of Life is best appreciated when you slow down... 😊\n\nHave a lovely Sunday!\n\n🌊 #marinelife #wildlife #wildlifeconservation #ocean #oceanconservation #nature #naturelovers #environment #motivation #sundaymotivation #positivevibesonly 🌊\n\n🎥alexkyddphoto:IG https://t.co/KGAteKhomI,"Geneva, Switzerland",Europe,46.21372466,6.14779241,city,,7_1376038888125399041,,,,https://pbs.twimg.com/ext_tw_video_thumb/1376038888125399041/pu/img/aiobtZ_31hRyfCJz.jpg
English,1376039192308879368,1068599416804777986,2021-03-28T05:11:23.000Z,"March 28, 2021",@TheRealHoarse Texas Highway Patrol. I guess the Texas Department of Fish &amp; Wildlife covers the highways.,"West Yarmouth, MA",North America,41.664494,-70.247104,city,,,,,,
English,1376039100227018754,210188524,2021-03-28T05:11:01.000Z,"March 28, 2021",Just posted a photo @ Sepulveda Basin Wildlife Reserve https://t.co/hRGD9NstgW,"Los Angeles, CA",North America,34.17946852,-118.472864,city,,,,,,
English,1376024787722641410,1184536282606768128,2021-03-28T04:14:09.000Z,"March 28, 2021","Stop lowering. That puts you 1 step DOWN the stairway to        .,•* Heaven*•,. It’s NOT job creation. You’re endangering the wildlife. Food products like apple cores are biodegradable. A McDonalds cup is not. And if it were, it’s NOT natural.I’m not saying it’s okay to litter","Oakville, Ontario",North America,43.4181906,-79.645081,city,,,,,,
English,1376021499983798275,240059272,2021-03-28T04:01:05.000Z,"March 28, 2021","@Canada @World_Wildlife @environmentca Doing our part here in #VictoriaBC \nLights off , power down and time to talk \n@earthhour https://t.co/qiMh6r91VE","Victoria, British Columbia",Europe,48.4267305,-123.3583795,city,,3_1376021497320415237,,,,https://pbs.twimg.com/media/ExicQucVoAUePyt.jpg
English,1376016280151584770,248493376,2021-03-28T03:40:20.000Z,"March 28, 2021",@PLGilbertini @gen_nadeau Une bonne chose!\nhttps://t.co/95wkgs1nHb,"Montréal, Québec",North America,45.5578305,-73.723025,city,,,,,,
English,1376015047743406082,4876038363,2021-03-28T03:35:27.000Z,"March 28, 2021",🔴 ♦️ 𝗘𝘃𝗲𝗿𝘆𝗼𝗻𝗲 𝗰𝗮𝗻 𝗱𝗼 𝘀𝗼𝗺𝗲𝘁𝗵𝗶𝗻𝗴 𝗮𝗻𝗱 𝗵𝗲𝗹𝗽 𝗦𝗶𝗴𝗻 𝗣𝗲𝘁𝗶𝘁𝗶𝗼𝗻 ❗❗ 👉 Save Wildlife Education Program from Government Overreach:Return Ambassador Animal Tortured by Wildlife Agency” -Jetzt unterschreiben!https://t.co/RLDMqOR9h1,"Idar-Oberstein, Germany",Europe,49.715398,7.342206,city,,,,,,
English,1376013155445407745,1214085844786503680,2021-03-28T03:27:56.000Z,"March 28, 2021",Welcome to Nofa Wildlife Park\nOpen only for Private Tours (Saturday to Thursday)\n#nofawildlife #nofa #safari #safaritour #animallovers #animalphotography #wildlifephotography #nature #photography #naturelovers #love #tiger #natgeo #captures #wild #photooftheday #captures https://t.co/u9oYoWNsZk,منتجع نوفا للفروسية | Nova Equestrain Resort,Asia,24.36891858,45.93692265,poi,,3_1376013151917985795,,,,https://pbs.twimg.com/media/ExiUq9ZWUAMFs8d.jpg
English,1376013114731298816,1214085844786503680,2021-03-28T03:27:46.000Z,"March 28, 2021",Welcome to Nofa Wildlife Park\nOpen only for Private Tours (Saturday to Thursday)\n#nofawildlife #nofa #safari #safaritour #animallovers #animalphotography #wildlifephotography #nature #photography #naturelovers #love #tiger #natgeo #captures #wild #photooftheday #captures https://t.co/18RgDg7ZQL,منتجع نوفا للفروسية | Nova Equestrain Resort,Asia,24.36891858,45.93692265,poi,,3_1376013112080539648,,,,https://pbs.twimg.com/media/ExiUoo_XIAAjrYF.jpg
English,1376013077263622145,1214085844786503680,2021-03-28T03:27:37.000Z,"March 28, 2021",Welcome to Nofa Wildlife Park\nOpen only for Private Tours (Saturday to Thursday)\n#nofawildlife #nofa #safari #safaritour #animallovers #animalphotography #wildlifephotography #nature #photography #naturelovers #love #tiger #natgeo #captures #wild #photooftheday #captures https://t.co/9BYIKSYaYR,منتجع نوفا للفروسية | Nova Equestrain Resort,Asia,24.36891858,45.93692265,poi,,3_1376013074583449601,,,,https://pbs.twimg.com/media/ExiUmdTW8AEBx1H.jpg
English,1376009933095907328,803904314,2021-03-28T03:15:07.000Z,"March 28, 2021","""NORTHERN FRIENDS"" https://t.co/vgikU7fqFN #CanadianGeographic #NationalGeographic #AlgonquinPark #PineMarten #Beautiful #Predator #Wildlife #Spring #OntarioParks #PicOfTheDay #Travel #Nature #Muskoka #Huntsville #Gravenhurst #Photography #Art #Earth 🌎☀️😎✌️👍🌲🌲🍁📸🐾🐾♥️🏆🇨🇦 https://t.co/WOKtwR3VYP","Ontario, Canada",North America,49.2643635,-84.7476405,admin,,3_1376009930134728704,,,,https://pbs.twimg.com/media/ExiRvbUXMAAA4H7.jpg
English,1376009406815510529,1369557188,2021-03-28T03:13:02.000Z,"March 28, 2021",C'est  quoi cette angle❕❕❕↗️\n\n#bruantchanteur #quebecoiseaux #oiseauxduquebec #birdsofinstagram #photographyoiseaux #wildlife #naturephotography #fujifilm_xseries #fujifilm_northamerica #fujifilm à Aéroport De Montréal https://t.co/it00NMWhdQ,"Dorval, Québec",North America,45.47079509,-73.71747342,city,,,,,,
English,1376007331943710728,14066694,2021-03-28T03:04:47.000Z,"March 28, 2021",@NatlParkService Great Meadows National Wildlife Refuge https://t.co/iXd8BAyzVU,"Bedford, MA",North America,42.4857935,-71.2763865,city,,3_1376007295230959617,3_1376007295222620161,3_1376007295386198019,3_1376007295386198016,https://pbs.twimg.com/media/ExiPWDiWYAE51yk.jpg
English,1376006784591093766,3697594753,2021-03-28T03:02:37.000Z,"March 28, 2021",Asian🌏 Koel🐦 Female\n#asian #koel  #asiankoel #bird #birdslover #birdsofprey #birds_of_instagram #birds #birds_captu #wildlife_aroundworld #wildlifeplanet #wildlifephotography #indian_travel_photographer #india_ig #maharashtratravel #maharashtradesha #raigad #khalapur #khopoli https://t.co/rLAt7pqge4,"Khopoli, India",Asia,18.7878895,73.3477025,city,,3_1376006619331358721,3_1376006716484055041,3_1376006753347772421,3_1376006766685655041,https://pbs.twimg.com/media/ExiOutnU8AErYot.jpg
English,1376004809849966596,15092911,2021-03-28T02:54:46.000Z,"March 28, 2021",Everyone in #Adelaide should visit @clelandwildlifepark 🐨🐨 It’s a wonderful place! This is Lofty. He was heavy and chewed right in my ear hole! #clelandwildlifepark #koalasofinstagram @ Cleland Wildlife Park https://t.co/DmYHEd4PkJ,"Cleland, Adelaide",Australia,-34.96660403,138.6961484,neighborhood,,,,,,
English,1376001198839435266,75263929,2021-03-28T02:40:25.000Z,"March 28, 2021",Just posted a photo @ Kedarnath Wildlife Sanctuary https://t.co/lOe6gRdrOT,"Uttaranchal, India",Asia,30.75,79.6,admin,,,,,,
English,1376000052305481731,57169384,2021-03-28T02:35:51.000Z,"March 28, 2021",Brats and beans for dinner! #familytime #campinglife @ Cedar Hill State Park - Texas Parks and Wildlife https://t.co/HGalpX6kAz,"Texas, USA",North America,32.62177966,-96.9791543,admin,,,,,,
English,1375999271690854404,2296437414,2021-03-28T02:32:45.000Z,"March 28, 2021","NOCENT MORNING,NOON,EVENING &amp; NIGHT \nTADOBA  \n\nCANNON 1DXMARK2 &amp; 400MM IS2\n#camazonindia #sanctuaryasia #incredibleindia #wildlife #natureinfocus #bangalorephotographer #wildindia #ecotourism #natgeo #tadoba #discovery #Canon #canonphotography #animalplanet https://t.co/WWdcziBsQG","Karnataka, India",Asia,15.029557,76.319629,admin,,3_1375999200614211586,,,,https://pbs.twimg.com/media/ExiH-4vU4AI8SOX.jpg
English,1375998983806406660,68257078,2021-03-28T02:31:37.000Z,"March 28, 2021",#florida #stateparks @ Homosassa Springs Wildlife State Park https://t.co/hGnZKhIyHQ,"Florida, USA",North America,28.79999909,-82.58809626,admin,,,,,,
English,1375996996822171654,282076470,2021-03-28T02:23:43.000Z,"March 28, 2021",This is a one-horned rhino. Only 1000 left in the wild https://t.co/Nq6IXStXF8,"Alabama, USA",North America,32.576227,-86.6807375,admin,,,,,,
English,1375996074175954947,1253658943441649667,2021-03-28T02:20:03.000Z,"March 28, 2021",https://t.co/Q0EKD0NEqT\nIn Memorium -- Daphne Sheldrick -- a true pioneer for wildlife sanctuary.\n#animalmanifesto,"Islington, London",Europe,51.5469264,-0.10918145,city,,,,,,
English,1375994872117739521,491011807,2021-03-28T02:15:16.000Z,"March 28, 2021",Cool clip of one of the giraffes we saw at the San Antonio Zoo. \n#giraffe #zoo #animal #video #wildlife #africaanimals @ San Antonio Zoo https://t.co/hmpZuIbIhG,"San Antonio, TX",North America,29.46042568,-98.47468405,city,,,,,,
English,1375994853331501064,948640890,2021-03-28T02:15:12.000Z,"March 28, 2021","Got a new lens today, the Sony 200-600 5-6.3 G.\n\nUpgraded from my Sigma 100-400, which I LOVED... but I needed the extra reach for wildlife I kept spooking away.\n\n#Sony200600 https://t.co/Q4w0FnudqJ","Kingston, MA",North America,41.9937215,-70.7460865,city,,3_1375994825690996736,3_1375994835618963458,3_1375994846683533314,3_1375994851129450498,https://pbs.twimg.com/media/ExiEAO4WYAAYaz0.jpg
English,1375994464561287168,1182194887141163009,2021-03-28T02:13:39.000Z,"March 28, 2021","@richardmarx Waiting for a ham and cheese croissant at a lush wildlife sanctuary. \nSo, pretty good 🤩 https://t.co/C1smrIaHY1","Gold Coast, Queensland",Australia,-27.95422176,153.3693615,city,,3_1375994446869786625,,,,https://pbs.twimg.com/media/ExiDqLqVcAEVV91.jpg
English,1375989240421511174,49961286,2021-03-28T01:52:54.000Z,"March 28, 2021",@lakeeriejake Neat . I love all the wildlife.,"Gleneagle, CO",North America,39.04195405,-104.8290641,city,,,,,,
English,1375984923744608258,1216808573080080387,2021-03-28T01:35:45.000Z,"March 28, 2021",@AKAannie444 @AthertonKD Look at the bright side: no wildlife were harmed by a clogged canal https://t.co/hfLQlGdJp6,"Washington, DC",North America,38.89860285,-77.0143985,city,,3_1375984921509040131,,,,https://pbs.twimg.com/media/Exh6_u7XEAMe1Su.jpg
English,1375984763958353923,585148414,2021-03-28T01:35:06.000Z,"March 28, 2021",@Rainmaker1973 Natural landscape sustainability- love this! #Sustainability #conservation #wildlife #climatechange #elephants,"Rhuallt, Wales",Europe,53.26609875,-3.39169435,city,,,,,,
English,1375980817457934337,193168534,2021-03-28T01:19:26.000Z,"March 28, 2021",Snowy plovers(?) dancing in the surf today at the Salinas River National Wildlife Refuge.\n#CAwx https://t.co/UAHOpuppcT,"Salinas, CA",North America,36.68914925,-121.6412687,city,,7_1375980665775083524,,,,https://pbs.twimg.com/ext_tw_video_thumb/1375980665775083524/pu/img/zvxSQr8XWVDfEpaf.jpg
English,1375980736763850753,938192576439517191,2021-03-28T01:19:06.000Z,"March 28, 2021","I believe Scotland can do #BetterForAnimals. Please consider signing the @ScottishSPCA petition and urge the next @ScotParl to do more to protect pets, wildlife and farm animals.  https://t.co/AvgFKNW5Cu","Motherwell, Scotland",Europe,55.80134645,-3.98474805,city,,,,,,
English,1375980495343919110,118118666,2021-03-28T01:18:09.000Z,"March 28, 2021",#ohdeer #deer #deerofinstagram #deerfamily #newyorkstateofmind #pomona #nature #wildlife #naturelover #newyorknewyork \nalways cool to see #animals in nature doing what they do. #staysafe deer fam! I count 5 https://t.co/BTH2bChBIA,"Pomona, NY",North America,41.1865,-74.0554,city,,,,,,
English,1375977605887762437,71593205,2021-03-28T01:06:40.000Z,"March 28, 2021","Saw wildlife today. Just look at the swinging set on this guy! #sheep #balls @ Glenwood Springs, Colorado https://t.co/hJvOS6y2ks","Glenwood Springs, CO",North America,39.5396,-107.329,city,,,,,,
English,1375974989107630081,28019807,2021-03-28T00:56:16.000Z,"March 28, 2021","🦝 Raccoon Thoughts 🦝  “Hey can you help me? I miss my mommy, I’m hungry and scared”\n\n⚠️ Humanely Removing Wildlife &amp; Rodents ⚠️\n\nLet us safely remove wildlife from your home 🏠  #Raccoons #Squirrels #Mice #Bats #Rats \n\n☎️ call us: 778.940.4052\n\n🏠 : https://t.co/DeyRpJjU3b https://t.co/QMG1UzhjIF","Kelowna, British Columbia",Europe,49.8991485,-119.4568257,city,,3_1375974985949278209,,,,https://pbs.twimg.com/media/Exhx9aFUcAEcgGy.jpg
English,1375973114299965443,210931880,2021-03-28T00:48:49.000Z,"March 28, 2021","Last of the Spring Break fishing, tomorrow is the beach. @ Ding Wildlife Preserve, Sanibel Island https://t.co/fibt8ODhjf","Sanibel, FL",North America,26.43897794,-82.0655514,city,,,,,,
English,1375969453012357124,1369557188,2021-03-28T00:34:16.000Z,"March 28, 2021",Étang!📷🙂\n\n#paysage #wildlife #naturephotography #samsunga71 à TechnoParc Ville Saint Laurent https://t.co/XormLa3uzR,"Montréal, Québec",North America,45.4864,-73.73229,city,,,,,,
English,1375968332600332291,80508342,2021-03-28T00:29:49.000Z,"March 28, 2021",Just posted a photo @ Resthaven Wildlife Area https://t.co/D9ETnUqxJw,"Ohio, USA",North America,41.4175521,-82.831299,admin,,,,,,
English,1375968080845750274,794992802,2021-03-28T00:28:49.000Z,"March 28, 2021",Drinking a Sump Coffee Stout by Perennial Artisan Ales @ Wildlife Prairie Park — https://t.co/QXeHqxMdwx,"Illinois, USA",North America,40.7352,-89.7375,admin,,,,,,
English,1375967483224498178,121843016,2021-03-28T00:26:26.000Z,"March 28, 2021",When you smash your phone screen dropping it on the truck’s shifter AND SELFIE MODE MAKES LASERS COME FROM YOUR EYES. (Or maybe it’s the @knockaround s? @ Pea Island National Wildlife Refuge https://t.co/0Ol3xYBzOF,"North Carolina, USA",North America,35.6892826,-75.49137354,admin,,,,,,
English,1375964910048309249,1325478862541774848,2021-03-28T00:16:13.000Z,"March 28, 2021",I am innocent please don't hurt me #monkey #monkeys #animals #wildlife #nature #animal #photography  #memes #wildlifephotography #naturephotography #travel #funny #meme #primate #animalphotography #photooftheday #babymonkey #monkeylove  #animallovers #dankmemes #primates https://t.co/PJQ5BkusUo,"Solapur, India",Asia,17.774206,75.853237,city,,3_1375964877420908546,,,,https://pbs.twimg.com/media/ExhoxA4WUAIawOm.jpg
English,1375961314355515393,3900442222,2021-03-28T00:01:56.000Z,"March 28, 2021","I've #justsponsored Joe Levy, who's fundraising for Isles of Scilly Wildlife Trust on @JustGiving. Donate now https://t.co/2baqZT94wH","Oxford, England",Europe,51.7542859,-1.23343335,city,,,,,,
English,1375954286048378882,326953686,2021-03-27T23:34:00.000Z,"March 27, 2021",#wildlife #homeviews #newhome @ Maine https://t.co/Iohwv60A40,"Maine, USA",North America,45.5,-69,admin,,,,,,
English,1375953942241144833,1369557188,2021-03-27T23:32:38.000Z,"March 27, 2021",Elle est où la neige ?\nElle est où ? 😞🐶\n\n#chien #wildlife #naturephotography #fujifilm_northamerica #fujifilm_xseries #fujifilm à Domaine Vert Sud https://t.co/DUAP1Wt344,"Mirabel, Québec",North America,45.649611,-73.879378,city,,,,,,
English,1375953158795591681,14976845,2021-03-27T23:29:31.000Z,"March 27, 2021",Nice to spend some time exploring with this kid and making memories together. @ James A Reed Memorial Wildlife Area https://t.co/JOZpFqtdQG,"Missouri, USA",North America,38.89023815,-94.33886424,admin,,,,,,
English,1375952726178340870,148263563,2021-03-27T23:27:48.000Z,"March 27, 2021","I've never seen that kind of bird in red, nice! #Nature #Wildlife #Birds #Home #nofilter #instagood #pictureoftheday @ Toronto, Ontario https://t.co/DxZ5EhOsI7","Toronto, Ontario",North America,43.648,-79.3872,city,,,,,,
English,1375949757995188230,147078910,2021-03-27T23:16:00.000Z,"March 27, 2021","So good to get out and hike...little bit of sunshine, little bit of wildlife....soul a little bit restored. @ Sequalitchew Creek Trail https://t.co/xFaUU2JKIH","DuPont, WA",North America,47.11763095,-122.6661596,city,,,,,,
English,1375948897500155908,1253658943441649667,2021-03-27T23:12:35.000Z,"March 27, 2021",https://t.co/cfs7cfgZZ4\n#animalmanifesto #EndSpeciesism,"Islington, London",Europe,51.5469264,-0.10918145,city,,,,,,
English,1375947599279239169,24524857,2021-03-27T23:07:26.000Z,"March 27, 2021",@BirdQueens @BirdCentralPark Thank you Joe Rocco and Broken Antler Wildlife Search and Rescue for helping a Westhampton Great Horned Owlet get into a new nest! https://t.co/gK1ZJaL0mg,"Westhampton, NY",North America,40.827147,-72.654125,city,,3_1375947591049953280,3_1375947591100342278,,,https://pbs.twimg.com/media/ExhZC0IWQAAAuge.jpg
English,1375945056574640129,1370092871605436426,2021-03-27T22:57:19.000Z,"March 27, 2021",Bombus pascuorum on Lamium purpureum.\n#insect #pollinators #lamium #flower #pollen #animal #biodiversity #biology #science #botany #wildlife #photography #pascuorum #bumblebee #monza https://t.co/t9X4fNEsId,"Villasanta, Lombardia",Europe,45.60723,9.3104034,city,,3_1375945053655420929,,,,https://pbs.twimg.com/media/ExhWvHmWUAEkoqw.jpg
English,1375943708969943044,3415953340,2021-03-27T22:51:58.000Z,"March 27, 2021",It will be “Lights Out” 830-930pm at GH tonight in recognition of #EarthHour. 2007 @World_Wildlife held a symbolic lights out event in Australia to have everyone focus on importance of nature. Now millions around the world turn off their lights 4 an hr. You can too #Connect2Earth https://t.co/nIh5vn6FGH,Government House,North America,47.57244457,-52.70356199,poi,,3_1375943705073438723,3_1375943705081839620,,,https://pbs.twimg.com/media/ExhVgnvWUAMmsaR.jpg
English,1375939465064103937,16478408,2021-03-27T22:35:06.000Z,"March 27, 2021","Just posted a photo @ Cherry Creek State Park, Colorado Parks and Wildlife https://t.co/BCDBQjl6B0","Centennial, CO",North America,39.62864741,-104.8418507,city,,,,,,
English,1375938742603632647,527865347,2021-03-27T22:32:14.000Z,"March 27, 2021",A year ago today along the Ely riverside at sunrise 🧡#sunrise #ayearago #swan #thefens #wildlife #nature #rivergreatouse https://t.co/bXHKirae8S,"Ely, England",Europe,52.4008822,0.2619012,city,,7_1375938711758766085,,,,https://pbs.twimg.com/ext_tw_video_thumb/1375938711758766085/pu/img/ZuZVkjU28Q6kEoF0.jpg
English,1375936910200295428,2418660171,2021-03-27T22:24:57.000Z,"March 27, 2021","@daveko Dave, I really love the dynamic movement in the subject, and the painterly glow of motion you created. It reminds me a lot of a colleague’s work at National Geographic — Nick Nichols. He has made a lot of really good work of wildlife with long exposures too. Well done. ♥️✨Ⓜ️","Florida, USA",North America,27.698682,-83.804475,admin,,,,,,
English,1375936445370789888,1254474059116679170,2021-03-27T22:23:06.000Z,"March 27, 2021",Amaryllis..... days....By Daine ... #wildlife ...@LittleJohn_MD @Stevewal63 @ColwillSue @Smithy200000000 @loraineswift1 @CapnSasquatch @SolousoTwitt @Shanks1Scotland @des_farrand @kasticad #photography https://t.co/wYTh505fTo,"Bedlington, England",Europe,55.14030195,-1.58768165,city,,3_1375936439490347019,,,,https://pbs.twimg.com/media/ExhO5tVWgAs0MFO.jpg
English,1375936202147307527,1133474715660685315,2021-03-27T22:22:08.000Z,"March 27, 2021","The Swanscombe Peninsula has recently been designated as a SSSI, however the application from London Resort to build a theme park on this wildlife haven still remains! Pls join the campaign &amp; help protect the marshes from this development. #saveswanscombepeninsula #NoLondonResort https://t.co/hp4hDrfSSw","Dartford, South East",Europe,51.4402245,0.206629,city,,,,,,
English,1375936182840885257,1254474059116679170,2021-03-27T22:22:04.000Z,"March 27, 2021",Earth Skies... By Daine ... #EarthHour #wildlife ...@LittleJohn_MD @Stevewal63 @ColwillSue @Smithy200000000 @loraineswift1 @CapnSasquatch @SolousoTwitt @Shanks1Scotland @des_farrand @kasticad #photography https://t.co/qWeWdKg9ni,"Bedlington, England",Europe,55.14030195,-1.58768165,city,,3_1375936178596241411,,,,https://pbs.twimg.com/media/ExhOqhbWYAM8UDg.jpg
English,1375930738214772736,259419430,2021-03-27T22:00:26.000Z,"March 27, 2021",Lights 💡 off 🌍 tonight at 830pm #EarthHour #ClimateCrises #wildlife #conservation Let’s do our part!  👉https://t.co/fvOHLUwWpR 👈 https://t.co/yyrGsHArDb,"Vancouver, British Columbia",Europe,49.257639,-123.123581,city,,16_1375930728337170432,,,,
English,1375930550637236232,1229051408911151105,2021-03-27T21:59:41.000Z,"March 27, 2021",Hi. Can I help you? #deer #doe #woods #wildlife #Maine #USA https://t.co/rIofj1e3q6,"Maine, USA",North America,45.188407,-68.984705,admin,,3_1375930548330323970,,,,https://pbs.twimg.com/media/ExhJizDWYAIA5Oy.jpg
English,1375929636383817729,1167930879467036672,2021-03-27T21:56:03.000Z,"March 27, 2021","@BeesAndBaking Yup. I'm pretty anti-social and introverted, but I won't use wildlife conservation as an excuse to cause human suffering and potentially death. Conservation is about finding balance between humans and wildlife, not picking one over the other.","Baltimore, MD",North America,39.284713,-76.62048175,city,,,,,,
English,1375928203609468932,10782182,2021-03-27T21:50:21.000Z,"March 27, 2021",@Clevy_Law That's so cool Colin. The more wildlife the better!,"Laguna Niguel, CA",North America,33.529449,-117.7063095,city,,,,,,
English,1375927218774286337,80508342,2021-03-27T21:46:27.000Z,"March 27, 2021",Just posted a photo @ Resthaven Wildlife Area https://t.co/W4uLkpazQu,"Ohio, USA",North America,41.4175521,-82.831299,admin,,,,,,
English,1375926915152949252,2673432539,2021-03-27T21:45:14.000Z,"March 27, 2021",Birdwatching today at Fletcher Wildlife Garden. @ThePhotoHour #birdwatching https://t.co/2sichoX5SU,Fletcher Wildlife Garden,North America,45.38889925,-75.7086831,poi,,3_1375926908580413448,3_1375926908593053701,3_1375926908580458503,3_1375926908588851203,https://pbs.twimg.com/media/ExhGO77WQAgZ9Hy.jpg
English,1375922659867963394,3390318064,2021-03-27T21:28:20.000Z,"March 27, 2021",https://t.co/FEhl88iHvw via @WWFCanada,"Halifax, Nova Scotia",North America,44.321234,-61.8117305,city,,,,,,
English,1375922123890376705,108579430,2021-03-27T21:26:12.000Z,"March 27, 2021",We are already dropping dead from climate events as you have been watching in the ‘news’ (delay vector) reporting that there is really nothing they can do Also countless wildlife that people need to stop treating like house pets in online videos are washing up on the shores NSW https://t.co/miLOJGpOJ2,"Highland Park, IL",North America,42.187782,-87.8056688,city,,3_1375922057238708228,3_1375922057259663367,3_1375922057272233987,3_1375922057494589442,https://pbs.twimg.com/media/ExhB0jRWgAQaJDn.jpg
English,1375920324169117697,89961305,2021-03-27T21:19:03.000Z,"March 27, 2021",@timdowling19 @OrchardWenlock @ArtisanHoneyCo @melvynprior @BBCRadioLincs @BBCCountryfile @britishbee @BumblebeeTrust @The_RHS @LGSpace @LincsWildlife Until there is more forage the wild bees will suffer from competition by agricultural bees. \n\nLivestock displaces wildlife - and unfortunately largely because there is an excess of domestic animals populations of wild species are plummeting.,"Hackney, London",Europe,51.5476447,-0.0601675,city,,,,,,
English,1375913130258169856,2654734830,2021-03-27T20:50:28.000Z,"March 27, 2021","@kirstiealley Also!\nKirstie,\nPlease mention 8:30pm blackout WORLDWIDE in Solidarity with World Wildlife and our concerns about habitat loss due global warming","Long Beach, CA",North America,33.8091715,-118.1567104,city,,,,,,
English,1375911536628273158,117244673,2021-03-27T20:44:08.000Z,"March 27, 2021",A look at a Vulture looking for food above the Niagara Gorge through my binoculars today. \n\n#vulture #birdwatching #birdwatchers_daily #birdphotos\n#niagarafalls #wildlifephotography\n#wildlife #birdsinflight #naturelovers\n#wings #spring #scavenger\n #shareyourfeathers https://t.co/qeQ2nNdyJF,"Niagara Falls, Ontario",North America,43.053899,-79.087874,city,,3_1375911534371745792,,,,https://pbs.twimg.com/media/Exg4QCiXMAAXWyY.jpg
